date,temp_max,temp_min,precipitation,precip_probability,wind_speed,wind_gust,weather_code,city,latitude,longitude,extraction_date,temp_category,precip_category,wind_category,temp_range,year,month,day,day_of_week,season,risk_score
2026-09-25,34.5,21.7,0.0,3.0,17.9,30.6,3,Marrakech,31.6295,-7.9811,2026-09-19,Warm,Dry,Moderate,12.8,2026,9,25,Friday,Autumn,46.5
2026-09-19,24.4,22.0,3.5,40.0,26.1,56.5,80,Martil,35.61,-5.27,2026-09-19,Cool / Mild,Moderate,Strong,2.3999999999999986,2026,9,19,Saturday,Autumn,51.5
2026-09-20,24.6,22.8,2.8,45.0,23.4,50.4,80,Martil,35.61,-5.27,2026-09-19,Cool / Mild,Moderate,Moderate,1.8000000000000007,2026,9,20,Sunday,Autumn,51.5
2026-09-21,25.6,21.7,0.0,8.0,21.7,48.6,2,Martil,35.61,-5.27,2026-09-19,Normal / Pleasant,Dry,Moderate,3.900000000000002,2026,9,21,Monday,Autumn,39.5
2026-09-22,24.7,21.1,0.0,0.0,18.4,40.0,2,Martil,35.61,-5.27,2026-09-19,Cool / Mild,Dry,Moderate,3.599999999999998,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,24.8,20.5,0.0,0.0,17.3,37.4,2,Martil,35.61,-5.27,2026-09-19,Cool / Mild,Dry,Moderate,4.300000000000001,2026,9,23,Wednesday,Autumn,23.75
2026-09-24,25.3,20.6,0.0,0.0,13.6,24.1,45,Martil,35.61,-5.27,2026-09-19,Normal / Pleasant,Dry,Calm / Light,4.699999999999999,2026,9,24,Thursday,Autumn,8.0
2026-09-25,29.4,20.0,0.0,0.0,8.3,14.4,45,Martil,35.61,-5.27,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.399999999999999,2026,9,25,Friday,Autumn,20.25
2026-09-19,37.0,19.0,0.0,0.0,18.4,34.9,45,Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,Very Warm / Heatwave,Dry,Moderate,18.0,2026,9,19,Saturday,Autumn,46.5
2026-09-20,37.8,24.6,0.0,0.0,22.6,41.4,0,Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,Very Warm / Heatwave,Dry,Moderate,13.199999999999996,2026,9,20,Sunday,Autumn,55.25
2026-09-21,37.1,24.2,0.0,0.0,18.8,34.9,0,Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,Very Warm / Heatwave,Dry,Moderate,12.900000000000002,2026,9,21,Monday,Autumn,55.25
2026-09-22,36.7,23.5,0.0,0.0,18.4,35.3,0,Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,Warm,Dry,Moderate,13.200000000000003,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,36.9,22.6,0.0,0.0,12.7,27.7,0,Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,Warm,Dry,Calm / Light,14.299999999999997,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,35.2,18.3,0.0,0.0,16.0,31.0,45,Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,Warm,Dry,Moderate,16.900000000000002,2026,9,24,Thursday,Autumn,46.5
2026-09-25,30.1,19.9,0.0,3.0,16.6,31.3,45,Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,Normal / Pleasant,Dry,Moderate,10.200000000000003,2026,9,25,Friday,Autumn,36.0
2026-09-19,30.7,17.5,0.0,0.0,16.8,30.6,45,Mediouna,33.4556,-7.5208,2026-09-19,Normal / Pleasant,Dry,Moderate,13.2,2026,9,19,Saturday,Autumn,36.0
2026-09-20,35.2,19.3,0.0,0.0,17.2,31.3,1,Mediouna,33.4556,-7.5208,2026-09-19,Warm,Dry,Moderate,15.900000000000002,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.6,19.5,0.0,0.0,17.2,31.0,45,Mediouna,33.4556,-7.5208,2026-09-19,Warm,Dry,Moderate,15.100000000000001,2026,9,21,Monday,Autumn,46.5
2026-09-22,34.0,19.0,0.0,0.0,18.1,32.8,1,Mediouna,33.4556,-7.5208,2026-09-19,Warm,Dry,Moderate,15.0,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,33.3,17.3,0.0,0.0,16.2,29.2,45,Mediouna,33.4556,-7.5208,2026-09-19,Warm,Dry,Moderate,15.999999999999996,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,28.3,18.1,0.0,0.0,11.3,30.2,45,Mediouna,33.4556,-7.5208,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.2,2026,9,24,Thursday,Autumn,36.0
2026-09-25,25.5,19.0,0.0,3.0,12.0,33.1,45,Mediouna,33.4556,-7.5208,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.5,2026,9,25,Friday,Autumn,23.75
2026-09-19,32.1,17.8,0.0,0.0,15.5,34.6,1,Mehdya,34.2557,-6.6745,2026-09-19,Warm,Dry,Moderate,14.3,2026,9,19,Saturday,Autumn,36.0
2026-09-20,35.2,20.1,0.0,0.0,12.0,30.6,0,Mehdya,34.2557,-6.6745,2026-09-19,Warm,Dry,Calm / Light,15.100000000000001,2026,9,20,Sunday,Autumn,46.5
2026-09-21,33.0,20.7,0.0,0.0,13.0,30.2,1,Mehdya,34.2557,-6.6745,2026-09-19,Warm,Dry,Calm / Light,12.3,2026,9,21,Monday,Autumn,36.0
2026-09-22,31.9,20.6,0.0,0.0,11.9,29.5,0,Mehdya,34.2557,-6.6745,2026-09-19,Normal / Pleasant,Dry,Calm / Light,11.299999999999997,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,29.1,18.2,0.0,0.0,11.5,26.6,0,Mehdya,34.2557,-6.6745,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.900000000000002,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,28.1,18.6,0.0,0.0,10.9,26.3,45,Mehdya,34.2557,-6.6745,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.5,2026,9,24,Thursday,Autumn,20.25
2026-09-25,25.9,20.1,0.0,0.0,10.7,26.3,45,Mehdya,34.2557,-6.6745,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.799999999999997,2026,9,25,Friday,Autumn,8.0
2026-09-19,33.9,18.9,0.1,0.0,12.6,34.6,2,Meknès,33.8833,-5.55,2026-09-19,Warm,Light,Calm / Light,15.0,2026,9,19,Saturday,Autumn,52.5
2026-09-20,35.3,20.4,0.0,0.0,11.7,35.3,1,Meknès,33.8833,-5.55,2026-09-19,Warm,Dry,Calm / Light,14.899999999999999,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.7,20.2,0.0,0.0,12.9,32.4,0,Meknès,33.8833,-5.55,2026-09-19,Warm,Dry,Calm / Light,14.500000000000004,2026,9,21,Monday,Autumn,46.5
2026-09-22,33.4,19.6,0.0,0.0,12.3,31.3,0,Meknès,33.8833,-5.55,2026-09-19,Warm,Dry,Calm / Light,13.799999999999997,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,34.0,17.2,0.0,0.0,13.1,33.8,0,Meknès,33.8833,-5.55,2026-09-19,Warm,Dry,Calm / Light,16.8,2026,9,23,Wednesday,Autumn,46.5
2026-09-24,34.9,19.8,0.0,0.0,15.1,35.3,2,Meknès,33.8833,-5.55,2026-09-19,Warm,Dry,Moderate,15.099999999999998,2026,9,24,Thursday,Autumn,46.5
2026-09-25,32.1,18.8,0.0,3.0,17.3,39.2,3,Meknès,33.8833,-5.55,2026-09-19,Warm,Dry,Moderate,13.3,2026,9,25,Friday,Autumn,36.0
2026-09-19,27.2,13.5,3.4,58.0,21.8,49.7,95,Midalt,32.68,-4.74,2026-09-19,Normal / Pleasant,Moderate,Moderate,13.7,2026,9,19,Saturday,Autumn,51.5
2026-09-20,29.0,14.1,0.0,25.0,21.2,46.1,45,Midalt,32.68,-4.74,2026-09-19,Normal / Pleasant,Dry,Moderate,14.9,2026,9,20,Sunday,Autumn,51.75
2026-09-21,28.9,15.0,0.0,3.0,27.9,48.2,3,Midalt,32.68,-4.74,2026-09-19,Normal / Pleasant,Dry,Strong,13.899999999999999,2026,9,21,Monday,Autumn,51.75
2026-09-22,28.0,13.6,0.0,1.0,23.5,38.2,3,Midalt,32.68,-4.74,2026-09-19,Normal / Pleasant,Dry,Moderate,14.4,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,28.1,13.1,0.0,0.0,12.2,15.1,2,Midalt,32.68,-4.74,2026-09-19,Normal / Pleasant,Dry,Calm / Light,15.000000000000002,2026,9,23,Wednesday,Autumn,20.25
2026-09-24,29.4,12.2,0.0,0.0,23.6,38.2,1,Midalt,32.68,-4.74,2026-09-19,Normal / Pleasant,Dry,Moderate,17.2,2026,9,24,Thursday,Autumn,36.0
2026-09-25,29.3,12.2,0.6,5.0,11.2,20.5,3,Midalt,32.68,-4.74,2026-09-19,Normal / Pleasant,Light,Calm / Light,17.1,2026,9,25,Friday,Autumn,26.25
2026-09-19,29.5,17.8,3.4,53.0,27.8,49.0,80,Missour,33.05,-3.9908,2026-09-19,Normal / Pleasant,Moderate,Strong,11.7,2026,9,19,Saturday,Autumn,63.75
2026-09-20,30.1,16.3,0.0,15.0,27.3,42.5,2,Missour,33.05,-3.9908,2026-09-19,Normal / Pleasant,Dry,Strong,13.8,2026,9,20,Sunday,Autumn,36.0
2026-09-21,28.6,18.3,0.0,0.0,28.5,45.0,45,Missour,33.05,-3.9908,2026-09-19,Normal / Pleasant,Dry,Strong,10.3,2026,9,21,Monday,Autumn,36.0
2026-09-22,28.7,14.5,0.0,0.0,21.9,32.8,1,Missour,33.05,-3.9908,2026-09-19,Normal / Pleasant,Dry,Moderate,14.2,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,30.7,15.1,0.0,0.0,14.5,30.2,1,Missour,33.05,-3.9908,2026-09-19,Normal / Pleasant,Dry,Calm / Light,15.6,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,33.2,17.2,0.0,0.0,9.4,16.2,2,Missour,33.05,-3.9908,2026-09-19,Warm,Dry,Calm / Light,16.000000000000004,2026,9,24,Thursday,Autumn,30.75
2026-09-25,33.2,17.1,0.0,0.0,14.8,22.3,3,Missour,33.05,-3.9908,2026-09-19,Warm,Dry,Calm / Light,16.1,2026,9,25,Friday,Autumn,30.75
2026-09-19,26.3,17.3,0.0,0.0,13.0,32.0,3,Mohammedia,33.6833,-7.3833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.0,2026,9,19,Saturday,Autumn,23.75
2026-09-20,28.4,19.3,0.0,0.0,11.8,29.5,1,Mohammedia,33.6833,-7.3833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,9.099999999999998,2026,9,20,Sunday,Autumn,20.25
2026-09-21,27.3,20.2,0.0,0.0,11.6,29.2,45,Mohammedia,33.6833,-7.3833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.100000000000001,2026,9,21,Monday,Autumn,8.0
2026-09-22,27.9,20.0,0.0,0.0,12.0,30.2,45,Mohammedia,33.6833,-7.3833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.899999999999999,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,26.8,18.3,0.0,0.0,12.1,29.9,45,Mohammedia,33.6833,-7.3833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,8.5,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,31.3,18.0,0.0,0.0,14.7,28.1,45,Mohammedia,33.6833,-7.3833,2026-09-19,Normal / Pleasant,Dry,Calm / Light,13.3,2026,9,24,Thursday,Autumn,20.25
2026-09-25,27.6,19.8,0.0,0.0,15.6,30.6,45,Mohammedia,33.6833,-7.3833,2026-09-19,Normal / Pleasant,Dry,Moderate,7.800000000000001,2026,9,25,Friday,Autumn,23.75
2026-09-19,26.8,20.0,0.0,0.0,18.7,29.5,2,Moulay Abdallah,33.1978,-8.5883,2026-09-19,Normal / Pleasant,Dry,Moderate,6.800000000000001,2026,9,19,Saturday,Autumn,8.0
2026-09-20,27.4,20.3,0.0,0.0,13.9,22.3,45,Moulay Abdallah,33.1978,-8.5883,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.099999999999998,2026,9,20,Sunday,Autumn,8.0
2026-09-21,28.6,20.8,0.0,0.0,14.1,22.0,45,Moulay Abdallah,33.1978,-8.5883,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.800000000000001,2026,9,21,Monday,Autumn,20.25
2026-09-22,26.2,20.3,0.0,0.0,13.5,20.9,45,Moulay Abdallah,33.1978,-8.5883,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.899999999999999,2026,9,22,Tuesday,Autumn,8.0
2026-09-23,26.8,20.8,0.0,0.0,13.5,20.5,45,Moulay Abdallah,33.1978,-8.5883,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.0,2026,9,23,Wednesday,Autumn,8.0
2026-09-24,26.1,19.8,0.0,0.0,12.5,24.5,45,Moulay Abdallah,33.1978,-8.5883,2026-09-19,Normal / Pleasant,Dry,Calm / Light,6.300000000000001,2026,9,24,Thursday,Autumn,8.0
2026-09-25,25.3,19.6,0.0,0.0,11.5,23.4,45,Moulay Abdallah,33.1978,-8.5883,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.699999999999999,2026,9,25,Friday,Autumn,8.0
2026-09-19,30.1,18.1,0.0,0.0,16.4,27.7,1,Moulay Bousselham,34.8786,-6.2933,2026-09-19,Normal / Pleasant,Dry,Moderate,12.0,2026,9,19,Saturday,Autumn,20.25
2026-09-20,33.5,21.0,0.0,0.0,18.7,31.3,0,Moulay Bousselham,34.8786,-6.2933,2026-09-19,Warm,Dry,Moderate,12.5,2026,9,20,Sunday,Autumn,46.5
2026-09-21,30.6,20.5,0.0,0.0,17.7,29.5,0,Moulay Bousselham,34.8786,-6.2933,2026-09-19,Normal / Pleasant,Dry,Moderate,10.100000000000001,2026,9,21,Monday,Autumn,20.25
2026-09-22,30.8,19.8,0.0,0.0,18.7,30.6,0,Moulay Bousselham,34.8786,-6.2933,2026-09-19,Normal / Pleasant,Dry,Moderate,11.0,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,31.6,17.5,0.0,0.0,19.9,33.5,0,Moulay Bousselham,34.8786,-6.2933,2026-09-19,Normal / Pleasant,Dry,Moderate,14.100000000000001,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,30.6,18.4,0.0,0.0,15.1,27.0,45,Moulay Bousselham,34.8786,-6.2933,2026-09-19,Normal / Pleasant,Dry,Moderate,12.200000000000003,2026,9,24,Thursday,Autumn,20.25
2026-09-25,26.6,19.4,0.0,0.0,14.1,25.6,45,Moulay Bousselham,34.8786,-6.2933,2026-09-19,Normal / Pleasant,Dry,Calm / Light,7.200000000000003,2026,9,25,Friday,Autumn,8.0
2026-09-19,31.9,18.2,0.2,10.0,17.2,36.4,3,Mrirt,33.1654,-5.5634,2026-09-19,Normal / Pleasant,Light,Moderate,13.7,2026,9,19,Saturday,Autumn,42.0
2026-09-20,32.8,17.8,0.0,8.0,21.8,50.4,2,Mrirt,33.1654,-5.5634,2026-09-19,Warm,Dry,Moderate,14.999999999999996,2026,9,20,Sunday,Autumn,51.75
2026-09-21,31.8,17.8,0.0,0.0,23.4,47.9,2,Mrirt,33.1654,-5.5634,2026-09-19,Normal / Pleasant,Dry,Moderate,14.0,2026,9,21,Monday,Autumn,51.75
2026-09-22,31.3,16.1,0.0,0.0,20.5,42.1,2,Mrirt,33.1654,-5.5634,2026-09-19,Normal / Pleasant,Dry,Moderate,15.2,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,32.5,16.1,0.0,0.0,15.3,36.0,1,Mrirt,33.1654,-5.5634,2026-09-19,Warm,Dry,Moderate,16.4,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,32.2,15.0,0.0,0.0,13.8,26.6,0,Mrirt,33.1654,-5.5634,2026-09-19,Warm,Dry,Calm / Light,17.200000000000003,2026,9,24,Thursday,Autumn,20.25
2026-09-25,31.7,15.5,0.0,7.0,15.3,34.9,3,Mrirt,33.1654,-5.5634,2026-09-19,Normal / Pleasant,Dry,Moderate,16.2,2026,9,25,Friday,Autumn,36.0
2026-09-19,26.0,19.9,0.0,0.0,17.5,38.2,45,My Drarga,30.3805,-9.4763,2026-09-19,Normal / Pleasant,Dry,Moderate,6.100000000000001,2026,9,19,Saturday,Autumn,23.75
2026-09-20,27.2,19.7,0.0,0.0,15.5,34.2,45,My Drarga,30.3805,-9.4763,2026-09-19,Normal / Pleasant,Dry,Moderate,7.5,2026,9,20,Sunday,Autumn,23.75
2026-09-21,35.0,21.9,0.0,0.0,12.4,26.3,3,My Drarga,30.3805,-9.4763,2026-09-19,Warm,Dry,Calm / Light,13.100000000000001,2026,9,21,Monday,Autumn,30.75
2026-09-22,34.3,22.0,0.0,0.0,18.2,39.2,2,My Drarga,30.3805,-9.4763,2026-09-19,Warm,Dry,Moderate,12.299999999999997,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,33.5,21.2,0.0,0.0,13.8,29.5,0,My Drarga,30.3805,-9.4763,2026-09-19,Warm,Dry,Calm / Light,12.3,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,39.0,21.8,0.0,0.0,14.2,30.6,3,My Drarga,30.3805,-9.4763,2026-09-19,Very Warm / Heatwave,Dry,Calm / Light,17.2,2026,9,24,Thursday,Autumn,55.25
2026-09-25,31.1,21.0,0.0,0.0,14.0,28.1,45,My Drarga,30.3805,-9.4763,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.100000000000001,2026,9,25,Friday,Autumn,20.25
2026-09-19,24.3,21.9,3.5,0.0,26.1,56.5,80,M’diq,35.68,-5.32,2026-09-19,Cool / Mild,Moderate,Strong,2.400000000000002,2026,9,19,Saturday,Autumn,51.5
2026-09-20,24.4,22.6,2.8,0.0,23.4,50.4,80,M’diq,35.68,-5.32,2026-09-19,Cool / Mild,Moderate,Moderate,1.7999999999999972,2026,9,20,Sunday,Autumn,51.5
2026-09-21,25.5,21.5,0.0,0.0,21.7,48.6,2,M’diq,35.68,-5.32,2026-09-19,Normal / Pleasant,Dry,Moderate,4.0,2026,9,21,Monday,Autumn,39.5
2026-09-22,24.6,21.0,0.0,0.0,18.4,40.0,2,M’diq,35.68,-5.32,2026-09-19,Cool / Mild,Dry,Moderate,3.6000000000000014,2026,9,22,Tuesday,Autumn,23.75
2026-09-23,24.7,20.4,0.0,0.0,17.3,37.4,2,M’diq,35.68,-5.32,2026-09-19,Cool / Mild,Dry,Moderate,4.300000000000001,2026,9,23,Wednesday,Autumn,23.75
2026-09-24,27.5,21.6,0.0,0.0,16.5,40.0,45,M’diq,35.68,-5.32,2026-09-19,Normal / Pleasant,Dry,Moderate,5.899999999999999,2026,9,24,Thursday,Autumn,23.75
2026-09-25,30.4,19.9,0.0,0.0,9.4,19.8,45,M’diq,35.68,-5.32,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.5,2026,9,25,Friday,Autumn,20.25
2026-09-19,25.4,22.8,4.2,3.0,21.5,47.9,80,Nador,35.1667,-2.9333,2026-09-19,Normal / Pleasant,Moderate,Moderate,2.599999999999998,2026,9,19,Saturday,Autumn,51.5
2026-09-20,26.1,23.4,4.0,15.0,22.6,46.8,80,Nador,35.1667,-2.9333,2026-09-19,Normal / Pleasant,Moderate,Moderate,2.700000000000003,2026,9,20,Sunday,Autumn,51.5
2026-09-21,26.2,22.9,0.0,0.0,16.8,36.7,2,Nador,35.1667,-2.9333,2026-09-19,Normal / Pleasant,Dry,Moderate,3.3000000000000007,2026,9,21,Monday,Autumn,23.75
2026-09-22,25.7,20.5,0.0,0.0,13.0,29.2,2,Nador,35.1667,-2.9333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,5.199999999999999,2026,9,22,Tuesday,Autumn,8.0
2026-09-23,25.8,21.5,0.0,0.0,13.1,30.2,2,Nador,35.1667,-2.9333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,4.300000000000001,2026,9,23,Wednesday,Autumn,23.75
2026-09-24,28.1,20.0,0.0,0.0,17.8,32.0,45,Nador,35.1667,-2.9333,2026-09-19,Normal / Pleasant,Dry,Moderate,8.100000000000001,2026,9,24,Thursday,Autumn,36.0
2026-09-25,28.7,18.5,0.0,0.0,14.8,27.7,3,Nador,35.1667,-2.9333,2026-09-19,Normal / Pleasant,Dry,Calm / Light,10.2,2026,9,25,Friday,Autumn,20.25
2026-09-19,34.4,19.2,0.0,0.0,21.4,45.0,2,Oued Zem,32.8619,-6.5711,2026-09-19,Warm,Dry,Moderate,15.2,2026,9,19,Saturday,Autumn,46.5
2026-09-20,35.2,22.2,0.1,8.0,19.9,49.7,80,Oued Zem,32.8619,-6.5711,2026-09-19,Warm,Light,Moderate,13.000000000000004,2026,9,20,Sunday,Autumn,68.25
2026-09-21,34.5,21.7,0.0,3.0,22.9,48.6,3,Oued Zem,32.8619,-6.5711,2026-09-19,Warm,Dry,Moderate,12.8,2026,9,21,Monday,Autumn,62.25
2026-09-22,33.9,21.8,0.0,0.0,14.5,32.4,2,Oued Zem,32.8619,-6.5711,2026-09-19,Warm,Dry,Calm / Light,12.099999999999998,2026,9,22,Tuesday,Autumn,46.5
2026-09-23,34.1,19.8,0.0,0.0,11.8,29.5,0,Oued Zem,32.8619,-6.5711,2026-09-19,Warm,Dry,Calm / Light,14.3,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,33.5,19.0,0.0,0.0,12.7,27.0,2,Oued Zem,32.8619,-6.5711,2026-09-19,Warm,Dry,Calm / Light,14.5,2026,9,24,Thursday,Autumn,30.75
2026-09-25,31.6,18.4,0.0,0.0,16.5,34.2,3,Oued Zem,32.8619,-6.5711,2026-09-19,Normal / Pleasant,Dry,Moderate,13.200000000000003,2026,9,25,Friday,Autumn,36.0
2026-09-19,35.3,17.6,0.0,0.0,17.8,35.3,2,Ouezzane,34.8,-5.6,2026-09-19,Warm,Dry,Moderate,17.699999999999996,2026,9,19,Saturday,Autumn,46.5
2026-09-20,36.3,21.1,0.0,0.0,14.4,28.1,2,Ouezzane,34.8,-5.6,2026-09-19,Warm,Dry,Calm / Light,15.199999999999996,2026,9,20,Sunday,Autumn,30.75
2026-09-21,35.5,20.4,0.0,0.0,11.5,23.8,1,Ouezzane,34.8,-5.6,2026-09-19,Warm,Dry,Calm / Light,15.100000000000001,2026,9,21,Monday,Autumn,30.75
2026-09-22,34.8,17.8,0.0,0.0,9.8,21.6,0,Ouezzane,34.8,-5.6,2026-09-19,Warm,Dry,Calm / Light,16.999999999999996,2026,9,22,Tuesday,Autumn,30.75
2026-09-23,35.2,17.5,0.0,0.0,14.3,26.6,0,Ouezzane,34.8,-5.6,2026-09-19,Warm,Dry,Calm / Light,17.700000000000003,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,35.8,18.0,0.0,0.0,12.9,31.7,1,Ouezzane,34.8,-5.6,2026-09-19,Warm,Dry,Calm / Light,17.799999999999997,2026,9,24,Thursday,Autumn,46.5
2026-09-25,31.3,17.7,0.0,3.0,15.3,32.0,45,Ouezzane,34.8,-5.6,2026-09-19,Normal / Pleasant,Dry,Moderate,13.600000000000001,2026,9,25,Friday,Autumn,36.0
2026-09-19,29.8,19.3,3.0,58.0,16.3,37.4,81,Oujda-Angad,34.6867,-1.9114,2026-09-19,Normal / Pleasant,Moderate,Moderate,10.5,2026,9,19,Saturday,Autumn,48.0
2026-09-20,29.4,18.6,0.4,18.0,19.1,40.7,80,Oujda-Angad,34.6867,-1.9114,2026-09-19,Normal / Pleasant,Light,Moderate,10.799999999999997,2026,9,20,Sunday,Autumn,42.0
2026-09-21,26.5,18.1,0.2,3.0,18.2,38.2,45,Oujda-Angad,34.6867,-1.9114,2026-09-19,Normal / Pleasant,Light,Moderate,8.399999999999999,2026,9,21,Monday,Autumn,29.75
2026-09-22,28.2,14.8,0.0,0.0,15.3,35.6,45,Oujda-Angad,34.6867,-1.9114,2026-09-19,Normal / Pleasant,Dry,Moderate,13.399999999999999,2026,9,22,Tuesday,Autumn,36.0
2026-09-23,30.1,15.3,0.0,0.0,18.4,38.9,2,Oujda-Angad,34.6867,-1.9114,2026-09-19,Normal / Pleasant,Dry,Moderate,14.8,2026,9,23,Wednesday,Autumn,36.0
2026-09-24,34.6,18.8,0.0,0.0,11.9,34.2,1,Oujda-Angad,34.6867,-1.9114,2026-09-19,Warm,Dry,Calm / Light,15.8,2026,9,24,Thursday,Autumn,46.5
2026-09-25,34.3,21.3,0.0,0.0,22.8,41.0,3,Oujda-Angad,34.6867,-1.9114,2026-09-19,Warm,Dry,Moderate,12.999999999999996,2026,9,25,Friday,Autumn,46.5
2026-09-19,36.4,20.3,0.0,3.0,26.6,48.2,2,Oulad Barhil,30.6408,-8.475,2026-09-19,Warm,Dry,Strong,16.099999999999998,2026,9,19,Saturday,Autumn,62.25
2026-09-20,37.6,21.9,0.0,3.0,27.2,48.2,2,Oulad Barhil,30.6408,-8.475,2026-09-19,Very Warm / Heatwave,Dry,Strong,15.700000000000003,2026,9,20,Sunday,Autumn,71.0
2026-09-21,38.0,21.7,0.0,0.0,32.1,56.9,3,Oulad Barhil,30.6408,-8.475,2026-09-19,Very Warm / Heatwave,Dry,Strong,16.3,2026,9,21,Monday,Autumn,71.0
2026-09-22,38.1,20.2,0.0,0.0,26.6,48.6,1,Oulad Barhil,30.6408,-8.475,2026-09-19,Very Warm / Heatwave,Dry,Strong,17.900000000000002,2026,9,22,Tuesday,Autumn,71.0
2026-09-23,38.2,19.2,0.0,5.0,23.0,43.6,0,Oulad Barhil,30.6408,-8.475,2026-09-19,Very Warm / Heatwave,Dry,Moderate,19.000000000000004,2026,9,23,Wednesday,Autumn,55.25
2026-09-24,37.8,17.8,0.0,1.0,26.8,49.0,3,Oulad Barhil,30.6408,-8.475,2026-09-19,Very Warm / Heatwave,Dry,Strong,19.999999999999996,2026,9,24,Thursday,Autumn,71.0
2026-09-25,35.6,20.2,0.0,0.0,21.6,40.0,3,Oulad Barhil,30.6408,-8.475,2026-09-19,Warm,Dry,Moderate,15.400000000000002,2026,9,25,Friday,Autumn,46.5
2026-09-19,33.1,19.7,0.0,5.0,20.9,40.0,2,Oulad Tayeb,33.9598,-4.9954,2026-09-19,Warm,Dry,Moderate,13.400000000000002,2026,9,19,Saturday,Autumn,46.5
2026-09-20,34.9,20.0,0.0,0.0,15.9,30.6,1,Oulad Tayeb,33.9598,-4.9954,2026-09-19,Warm,Dry,Moderate,14.899999999999999,2026,9,20,Sunday,Autumn,46.5
2026-09-21,34.1,20.5,0.0,0.0,14.1,27.7,1,Oulad Tayeb,33.9598,-4.9954,2026-09-19,Warm,Dry,Calm / Light,13.600000000000001,2026,9,21,Monday,Autumn,30.75
2026-09-22,33.0,19.4,0.0,0.0,12.5,25.2,0,Oulad Tayeb,33.9598,-4.9954,2026-09-19,Warm,Dry,Calm / Light,13.600000000000001,2026,9,22,Tuesday,Autumn,20.25
2026-09-23,34.5,18.3,0.0,0.0,11.4,23.4,0,Oulad Tayeb,33.9598,-4.9954,2026-09-19,Warm,Dry,Calm / Light,16.2,2026,9,23,Wednesday,Autumn,30.75
2026-09-24,35.2,21.1,0.0,0.0,13.7,33.5,2,Oulad Tayeb,33.9598,-4.9954,2026-09-19,Warm,Dry,Calm / Light,14.100000000000001,2026,9,24,Thursday,Autumn,46.5
2026-09-25,32.7,19.2,0.0,0.0,16.3,40.3,3,Oulad Tayeb,33.9598,-4.9954,2026-09-19,Warm,Dry,Moderate,13.500000000000004,2026,9,25,Friday,Autumn,36.0
2026-09-19,29.5,19.0,0.0,0.0,25.6,47.9,2,Oulad Teïma,30.4,-9.21,2026-09-19,Normal / Pleasant,Dry,Strong,10.5,2026,9,19,Saturday,Autumn,51.75
